,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
1407,R2JT2S08RLJYJT,1,control panel die year,agree star review would also give zero star possible second ge microwave die one year last time turntable motor time control panel course replacement produce garbage ge,-0.34,0.124,0.796,0.08
1408,R1LW6KD94VAY5Q,5,love,perfect replacement old one deep old one extreme nuke large item,0.5719,0.0,0.73,0.27
1409,R3LZOVXFNRZQOE,4,fit need,bought fit kitchen base cabinet hide behind door watt would better choice requirement like simple control use rewarm leftover melt butter chocolate,0.7351,0.062,0.652,0.286
1410,R25WD5Q1Z0R5DD,3,run diesel,purchase microwave loud seem like semi tractor trailer idle kitchen could neither hear television normal-volumed conversation everything else unit seem great get explore returning,0.765,0.0,0.769,0.231
1411,R33CS9Z0N76OB8,1,pure junk lousy customer service,buy anything else buy piece junk multiple electrical problem door lock fail poor performance lousy customer service premium price buy good probably can't pay,-0.8626,0.366,0.514,0.12
1412,R35VP4IV5DBPXN,1,buy entertain friend possess microwave,microwave one problem another since instal close year ago prone sort computer malfunction let's see even remember we've start pull food closing door without hit start often times sounded work realize awfully long time without chime find frozen second heat disturb problem perhaps five occasion turn own--with one room many occasion work happen unplug plug back use reset would work unfortunately work code se flash display.<br br we're buy new microwave weekend guarantee samsung,-0.8176,0.129,0.847,0.025
1413,R2LM8M6TMQAHDK,1,defective ge spacesaver microwave month,january purchase ge spacesaver microwave microwave watts power could find would fit space look nice well plain black box approximately month later keypad stop work microwave replace warranty august replacement microwave turn replace warranty march heat cup coffee third microwave go dark work stainless model longer available replaced black arrive yesterday today unpack plugged interior light turn keyboard response press start button something latch make contact think i've one everything could go wrong would definately recommend purchase ge spacemaker microwave style,0.5574,0.059,0.831,0.11
1414,R26UQK5NZ7QJA9,5,love microwave,picked local lowes good price model real stainless handle painted-grey handle saw low end model instal minimal problem kitchen usually non standard thing find fridge fit painful need one low clearance distance cook-top inch less samsung meet bill inch use counter-top microwave past year seem huge i'm still learn feature certainly pleased power fan i'm explore use sensor cook can't wait use rack able actually cook amount squash want old microwave small i'll update review run problem run pace far relatively easy install easy use,0.836,0.118,0.67,0.212
1415,R3OTSS1QZ9J5FE,1,extremely disappointed se keypad problem,buy microwave base consumer report product rating couple day ago would highly recommend unfortunately longer case awake sound beep every minute error code se lot research see code appear fair amount others short long longer used spending good money bad know make thing day last lifetime would hop last long less year light user keep clean wish would buy extended warranty hope go way did...quick without warn someone would also say good last,0.8628,0.097,0.679,0.224
1416,R3E4PBDQSB0PT,4,bad,many review danby unit replace another watt hamilton beach unit one main reason h-b unit light door open aside good unit give away.<br danby interior light open door make easy remove hot beverage without fumble spill somewhat louder old one make hum noise run make noise almost annoying.<br br watt expect moderate cook time table turn slow others old one make one revolution second one take second big deal heat cup coffee handle might rear oven finish heating word easier use multiple like second handle cup right front.<br br aside run fine comment quality since new judge low price pretty much throw-aways die like reviewer unit purchase walmart buy lot amazon alwaye highly satisfied service product simply cheap total price tax,0.9371,0.043,0.789,0.168
1417,R35P21ZFQGHKUK,2,dy year,always sharp microwave first one lasted year model last died today light timer go turntable fan doesnt work.<br know wont last forever year bit less,-0.3182,0.125,0.796,0.08
1418,RO922L76C2T5O,1,magnatron failure,buy sharp microwave drawer one half year ago barely use warm leftover week soften butter time start make funny noise give electrical smell buy american supplier sharp canada say warranty suggest send microwave family member repair ludicrous sharp say deal sharp canada get repair cost either way cost small fortune repair,0.2551,0.045,0.872,0.082
