,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
9392,R2ED01BCV2YO75,5,great pacifier,pacifier cute tiny stuffed animal help keep pacifier baby mouth much easy baby grab animal wriggle pacifier back mouth animal rest chest help keep pacifier pacifier part kind give hospital daughter would never take pacifier son love,0.9578,0.0,0.621,0.379
9393,R2CI01XOQFVEVM,5,love wubbanubs,lifesaver cute look fun kid plus really help little one quite motor skill put pacifier mouth much big even young baby manage push back they're easy catch hit ground,0.9432,0.0,0.6,0.4
9394,RCILFNES3T8LW,5,work extremely well,amaze work exactly advertise really close drop plastic closure piece somewhat press baby's cheek think fat face,0.2782,0.114,0.718,0.168
9395,R2H8N2SL5SEG9S,5,month love,since month help collics.<br take nap time help soothe help fall asleep time.<br interfere breastfeed though...<br br son take size othe type pacifier lol,0.9081,0.0,0.586,0.414
9396,RN1OE19BEIOVZ,4,work advertise,device perfect way insure baby sterilize bobby time can't believe handy go go purchase another wife one diaper bag car,0.5719,0.0,0.837,0.163
9397,R18NR6KX88KY7B,2,bear shut,bear shut min like suppose even low set fuzzy heart beat sound make loud give star little constant noise help son go deep sleep long turn bear soon else wake,0.4284,0.062,0.793,0.145
9398,R3OH49T8ODFHQ5,5,granson,diehard cowboy fan order new grandson son law happy...lol,0.3182,0.0,0.777,0.223
9399,R5PVLNMWDLIFR,5,good pacifier,last forever one piece worry fall apart inhale swallow easy clean disinfect daughter keep around time,0.4019,0.135,0.605,0.26
9400,R1DIXDLGZW2O74,5,love love love,pacifier little girl take drop dead adorable love nipple,0.3102,0.331,0.27,0.399
9401,r2z40l3k7m5wot,5,cute,dummy hilarious buy joke friend i'm sure well receive hope use baby becaise look hilarious,0.9442,0.0,0.307,0.693
9402,r13y6p5so2eguk,1,big,big baby's face make uncomfortable unusable clear one work well liked,0.5994,0.152,0.409,0.439
9403,R1JHDT1VP2FEF4,5,son love paci great see dark,first worried fact glow wonder see sign wear tear month great able find without turn light hold light like sec glow night,0.6597,0.079,0.683,0.237
9404,RI27ENMHR7Q97,5,great,love daughter nephew help pacifier stay mouth still give freedom spit really want nephew love hang giraffe go sleep long bedtime easy peasy,0.9628,0.0,0.462,0.538
9405,R3FFUEUPDDL9YY,5,best,son pre-schooler love pacifier baby way stock,0.6369,0.0,0.588,0.412
9406,RD3QNL948ZS3X,5,daughter's favorite,daughter born prematurely first pacifier give hospital i've try others far preferred pacifier like much easy thoroughly clean others little crevice harbor dirt germ also feel safer one piece design peace mind cannot come apart break doubt would happen pacifier mom naturally worry everything daughter,0.7996,0.127,0.625,0.248
9407,RBN6PEDNZWQVC,5,easy clean easy love,we've little giraffe three month he's endure two month drooly use wubbanub wubs he's call house great friend comfort baby major pros:<br br easy grip foot big enough round enough get solid grasp sometimes two time.<br easy hold little soft body fill something slightly soft bean easy baby wrap arm around light enough lift spin giraffe one determine fist.<br easy chew foot satisfy snack little horns face make interest small chewy piece hier gums.<br high quality silicone pacifier soothie pacifier that's attach great usual soothie benefit also sturdily attach giraffe's body safely travel washer rinsed hot water maximum cleanliness.<br br point debate:<br always stay mouth long yep true sometimes tug also seem less likely whole thing drop grasp fall floor wubs hit deck much less often solo soothies around house.<br longevity we've heavy rotation daily play time probably equal two hour month he's show bit wear imagine we'll need restock second third-string wubbanub within next three month popularity remain strong,0.9936,0.011,0.719,0.271
9408,R3UQ8K9SSDMF1M,5,baby love pacifier,baby like pacifier.<br love quality color product downside sometimes water baby's saliva get way clean since cannot take apart.<br ship arrive time,0.8126,0.068,0.612,0.32
9409,R1HLUWT1LKOZ02,1,product picture cover nose,picture show four pacifier four different color actual product two pacifier identical clear two baby can't tell pacifier baby picture misleading!<br br also pacifiers hole nose baby lbs preemie twin one month old pacifier cover part nose make hard breathe think they're safe small baby would advise get one hole nose,0.6588,0.025,0.87,0.105
9410,R1T0FSIZT2W83J,4,like,exactly picture website cheap also think cute,0.4588,0.0,0.667,0.333
9411,R3PMISRO3HNCJ1,5,perfect easy use,clevamama pacifier sterilizer breeze use come two silicone pacifier start give teacher school absolutely love thoughful gift exact word,0.8251,0.0,0.689,0.311
9412,R1OXA99FEBMFYS,5,pacifier daughter like,give pacifier hospital daughter know suck first born(she chomp pretty painful take right away nice could see way suck hole home five different brand pacifier still one like though sometimes take soothie one nice thing love compare soothies handle part hole attach pacifier holder thing attache shirt,0.7783,0.138,0.617,0.245
9413,RGTQNQF74HG7J,4,paci need,daughter almost month old one two pacifier entire first year life always find first month daughter leave paci crib nap bedtime get lost...sometimes see baby monitor play babble great first paci infant animal rest chest help keep paci sleep later kind transforms lovey...we reach point give paci completely yet sure snip resew mouth what...that would reason i'm give star eliminate need dozen pacifier house two,0.9334,0.016,0.768,0.216
9414,R15FYBOR0JXT1M,5,monkey pacifier,see baby pacifier think cute purchase grandchild real cute mom want without know,0.743,0.0,0.578,0.422
9415,R1MW11SFJMR3M4,4,mostly wonderful,month old son like soothie pacifier work well though previous wubanub order allow remove pacifier mouth stuff animal annoy prohibiting,0.3818,0.114,0.63,0.256
9416,R2DSM3NLJNSXVT,4,cut thing,buy three month old son passy small like knew might issue buy cute give try since son take passy cut sew instead realistically could've buy small stuffed animal sew cheap live learn young baby wish company make different age sew work fine,0.7845,0.043,0.754,0.204
9417,R1OQ57X5EYY5HA,5,de baby womb bear,bear adorable week old grand daughter interested seem give comfort would tell mother purchase one baby love bear,0.9393,0.0,0.455,0.545
9418,R3O5I74ZVBERVF,5,love,son love paci cute plus easy find would get could,0.8779,0.0,0.409,0.591
9419,RA8E3VX6BPDPN,5,lot fun,kiddo supa cute product worth laugh enjoyed play beyond halloween well,0.936,0.0,0.235,0.765
9420,R2IXF5Y5Q9B8J0,5,love,son love paci cute plus easy find would get could,0.8779,0.0,0.409,0.591
9421,R1JHC2RV7F7QYS,5,love love love,buy friend whose baby nicu pacifier give baby nicu work baby love know light sweet smell fun shape baby quiet right,0.9287,0.0,0.554,0.446
9422,RI76BH3IA7SHS,4,good pacifier watch price,end purchasing amazon result three child stick home generally cheap store far quality high love high grade silicone pacifier daughter would use come glow dark line helpful locating nightlight,0.8271,0.0,0.749,0.251
9423,R1JC0WPDZBTX5E,5,baby love,start use kind pacifier hospital give one baby give thumb still use month one month replace first sign wear,0.5267,0.0,0.841,0.159
9424,R1XPDO349RO83C,2,sad,niece absolutely hat thing hate taste gag first time tried give give waste,-0.8467,0.478,0.522,0.0
9425,R38B9TJT76G7EQ,4,baby love,baby use wubbanub since newborn absolutely love nipple soft enough chew dinosaur help grasp,0.8016,0.0,0.625,0.375
9426,R1R5DBDS3E0IEH,5,wonderful,buy nephew love really help control pacifier less spit onto floor,0.8016,0.0,0.556,0.444
9427,R110T4VZHPKPBV,5,use hospital,mixed feeling use pacifier baby refuse latch force feed breastmilk bottle need suck soothe hospital one we've use since easy clean well buy lot tend disappear around house,0.5719,0.181,0.517,0.302
9428,RF40FGMGTQ796,5,great bottle nipple pacifier,great little device easily quickly sanitize pacifier bottle nipple select item want daughter's pacifier clean sanitary possible know time we'd use bottle nipple pacifier new parent know drudgery endless bottle wash today's high-tech bottle multiple part many difficult clean well can't put dishwasher wash hard-plastic bottle base dishwasher handwash multiple bottle nipple soft-plastic insert every day sanitize handly little device save much time,0.9252,0.033,0.729,0.238
9429,R3EJ7IDFYKYJDZ,5,brilliant,brilliant invention twin like smoothie pacifier anywa help keep mouth drawback hard clean sterilize well worth anyway,0.9231,0.052,0.369,0.579
9430,r33ys9kc40kb74,5,kid love,brilliant invention twin like smoothie pacifier anywa help keep mouth drawback hard clean sterilize well worth anyway,0.9231,0.052,0.369,0.579
9431,R2EDFLW34X9032,5,must baby,prevents paci roll land nowhere save sanity baby old almost love little animal son use ordinary paci go sleep buy back ups,0.3775,0.098,0.708,0.194
9432,R3J4SIDV1NUF98,5,must baby like paci,prevents paci roll land nowhere save sanity baby old almost love little animal son use ordinary paci go sleep buy back ups,0.3775,0.098,0.708,0.194
9433,R2SOQLAK46Y1KL,4,baby love,baby use since infancy happy product highly recommend baby love,0.8991,0.0,0.39,0.61
9434,R2E9SJLPJHLCQM,4,blue puppy wubbanub,grandson love little wubbanub little small wubbabnubs cute perfect little hand,0.9266,0.0,0.341,0.659
9435,RR9T0D3HLV2XX,5,easy access paci pouch,pacifier pouch job well easily snap onto diaper bag handle never problem get detach anything like simple velcro flap closure instead zipper closure round case many pacifier pouch easy get pacifier usually baby one arm want take velcro make easy quick one-handed opening usually keep one nuk pacifier booginhead paci grip attach perfect fit take pacifier kind tight strap pacifier would fit pretty well outside fabric wipable easy clean anything get spill something,0.9876,0.0,0.596,0.404
9436,R1F743WW1Y4YKR,5,love em,decide baby born go use soothies stock kept told one baby would take friend mine buy pack mam pacifier baby love love shape nipple great sterilize box awesome i've order amazon luckily get blue one son i've also buy target carry different size give another friend newborn baby girl hook great product cute design,0.9883,0.0,0.556,0.444
9437,R2UQ0NJ0VG9IKR,5,ella bella wubbanub,"mary meyer ella bella elephant wubbanub]]<br br love wubbanub's could say second wubbanub purchase.i order one dbg bear hope would take did!we use first one small pink monkey nearly three month lot still hold up.i want another back up.i order ella bella wubbanub cute.we finally get pleased it.it super soft super cute.it good size small big...just right heavy all,just enough weight help stay want to.i wash tried give dbg would nothing suprise.i decide let sleep day along monkey wubbanub work realized reason take new one first smell familar her.now love much monkey wash one finally...as without one perfect every way,it's pacifier lovey/security,she take pacifier sleepy grasp leg hold tight cuddle it.best dig paci ever!it easy find time where.she hard time hold one mouth(preemie help keep want move head fall out/away stay her.these durable.one baby shower gift on.<br suggestion washing:i take mesh bag(zipped pillowcase(tied end drop wubbanub throw wash machine gentle cycle,let air dry wash pacifier warm/hot soapy water use pacifier wipe good go.<br highly suggest item wubbanub",0.9898,0.032,0.737,0.231
9438,R2L5YV403SSJZZ,2,kinda job pricey,hold two pacifier really squish together hope container pop open really lock cute convenient worth money use plastic bag instead make fabric,0.8096,0.0,0.695,0.305
9439,RI3ULPCW3244A,5,omg thank youuuu,search everywhere order wrong flat tip nuk one nail order two pack get luck color green blue thank god since boy afraid get girl color one think help amazon sort right color also include order pacifier clip color green blue probably match keep mind order pacifier since can't choose color order something else color gender child might help person who's pick item wear house help case thank amazon,0.9382,0.037,0.701,0.261
9440,R170IDHGQRNAQT,2,functionable,daughter extremely premature could hold pacifier mouth thought would help like car ride little caterpillar heavy enough hold pacifier baby mouth pretty much nothing decorative pacifier least cute,0.7114,0.071,0.688,0.241
9441,R18DD62KY8JLRP,5,convenient,convenient cute nice carrier match diaper bag well love,0.9022,0.0,0.292,0.708
9442,R1CMQBKDJW4L9V,4,daughter seem like save day,daughter love pacifier wish stay mouth easy nice handle help baby learn put pacifier back mouth handle also great pacifier strap pacifier use standard straps.<br br also dislike can't choose color probably purchase next level target choose.<br br wait two week break give daughter pacifier love,0.9682,0.04,0.592,0.368
