,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
9210,R29MX6UVJY1YN5,4,great brand,use vidal sassoon hair dryer last long like maybe buy one.<br hair dryer best far almost professional blow decent hot air save time make ur hair style way thick smooth wavy hair color make hard blow!<br definitely recommend best market one strong hair dryers!<br always buy brand hair dryer trust,0.9778,0.02,0.595,0.384
9211,R311JNDY9EM9LQ,5,great hairdryer worth price,lot hair own lot hairdryers life would never guess own professional hair dryer could make difference thing amaze work much faster dry ever own originally start think pay big buck pro dryer reading article jezebel thing wish list month quite sure want spend much hairdryer end buying birthday present great decision.<br br long thick coarse difficult manage hair seriously consider step professional dryer,0.8712,0.075,0.733,0.193
9212,RF2LF4SV1CPFW,4,hairdryer,difuser lite comfortable grip leave hair shinny like,0.6808,0.1,0.417,0.483
9213,RB5DVPRGQIHDY,5,like hotel blowdryer,grow use crappy blowdryer mom originally buy cat straight hair never really blowdry except need tie hair neat bun work buy sale target exceed expectation really powerful exactly like one hotel love cold warm hot setting come round attachment i've never use little booklet box show hair straighten attachment include mine really need big deal highly recommend product little big heavy,0.9549,0.046,0.648,0.306
9214,R247BVPMF8R1IB,1,great product want get electrocute,really want love product work great month notice start spark initally think left high heat set everytime use however spark begin occur often could smell burn still give benefit doubt figure faulty piece dryer happen lucky person buy threw away buy hair dryer thinking time would work worked great two month start throw blue spark use dryer house vacation state still spark regardless plug hate bad mouth product remington fan product see coincidence contact remington never get directly someone really worth try get send new one--i learn lesson use risk,0.9438,0.118,0.612,0.27
9215,R36F0VIIMK3T39,5,best blow dryer ever own,curly hair without blow dryer long time decide one love thats pink donation make one sold also best blow dryer ever use medium set shoulder lenght hair completely dry minute either straighten hair flat iron add little leave conditioner spray wear curly easy use light weight doesnt get hot fry hair,0.908,0.0,0.791,0.209
9216,RL2I24BZ8OJEM,4,room improvement,love speed dry thick medium length hair really like brush attachment.<br complaint bristle brush soft flatten first use effective separate hair dry would make bristle firm would give product star,0.8357,0.057,0.679,0.264
9217,R29A4T0EFLEGE3,5,great blow dryer,wonder whether would worth money purchase blow dryer year ago however take long learn superior blow dryer others use dry hair faster blow dryer i'm sure hair look nice make high pitch engine sound like drier like little red rubber tabs side put stay ever put go trip use hotel's drier instantly remind much good remington thing little bit negative heavy blow dryer hardly worth mention drier well worth extra money,0.9507,0.039,0.684,0.277
9218,R26ZV1EUKYSUAG,1,flame thrower,first unit last two year switch give review comment online seem constant theme since hole wall give another try second one one one year flames come dryer actuallly sing hair one year one month warranty matter hand sure want burnt hair find solution hair dry portable dryer well year old seem work call upon perhaps go back put one drawer pull many year flame thrower,0.8519,0.0,0.827,0.173
9219,R2VC3SGBKK71YA,4,basic job fine,hair dryer exactly mean good quality product overall thing i'm little unhappy switch seem tad cheap slide little loose position work fine would recommend someone price right perfect travel,0.7496,0.118,0.599,0.284
9220,R1IQMJKQLZEDLG,4,broke replace manufacturer,month ago review product title piece crap see review review decide contact remington online customer service send message complaint shortly thereafter receive email ask return broken one would send replacement sent shipping box label well within day new dryer use since problem grant month impressed remington hope one injured test dryer lol really blow flame obviously short could happen electrical product way company respond give rating star previously give really like dryer hair look feels afterwards different dryer ionic plus dry hair super fast without dry out.<br br previous review buy dry month ago even though read bad review well good one concern figure good brand name use hair dryer last night use dryer wet hair flame sparks start shoot thank god hair wet flammable product show boyfriend suggest contact consumer affair remington since day longer return appliance amazon many hair dryer time worn year scary.<br br almost year later still work perfectly fact buy another dryer interim wait new remington pay pretty penny new one use multiple time trade one find prefer remington expensive name brand dryer remington leave hair fly away seem give nice sheen possible dry hair well evenly.mington expensive name brand dryer remington leave hair fly away seem give nice sheen possible dry hair well evenly,0.9783,0.098,0.701,0.201
9221,R12C08JX744TU9,5,great blow dryer,thick long hair old dryer year motor worn old new dryer perfect size less bulky old one also quiet get ringing ear due noise heavy exactly suppose happy product,0.7351,0.062,0.73,0.208
9222,R356HATE8RR5UL,4,conair,great product like mat plastic touch feel like salon model kind quiet come two extra attachment bit big taste though,0.9287,0.0,0.505,0.495
9223,R1O9B0WLXI5DU9,5,love,glad find hair dryer initially look one fold handle successful time one small big bulky type job good easy store compact keep way even pack travel i've year still like work good day get quiet overly noisy either sound like hair dryer,0.9571,0.03,0.605,0.365
9224,R2YQ1OOWKO95A9,1,conair soft bonnet hair dryer bust,horrible hair dryer ever own hose would stay connected bonnet keep slip use dryer one time use dryer expensive would send back,-0.5423,0.143,0.857,0.0
9225,R2NGV268BJHXCM,5,super hair dryer,really like blow dryer strong motor get job do quickly price right,0.7264,0.0,0.621,0.379
9226,R2FBKLAL0IRHJY,5,men,completely honest say understand hairdryer solely market towards men nice hairdryer job like hundred hairdryers market outside sporty color may seem masculine fact inscribed mangroomer side change functionality dryer would say psychological advertising best woman favorite color whole wide world red attracted hairdryer plus need new one happy get one husband think dry ugly never use hairdryer hair wear hair close scalp completely bald admit one best hairdryers ever use powerful hairdryer recently toss trash dry hair quickly unlike hairdryer also sturdy accidentally drop hairdryer several occasion still one dent ding scratch mangroomer definitely build like man lol,0.9847,0.06,0.633,0.306
9227,R1C4P7ZAW6DQZH,5,mangroomer,think call mangroomer since look really cool grip nice feel solid hold hairdryer job well dry hair fast various heat speed setting cool air button love power loud time also use attachment work well without well red black combo really look nice recommend hairdryer price power delivers,0.9761,0.0,0.559,0.441
9228,R1TCP5S9PUDCH9,5,worth every penny,dryer dryer hair dryer long thick hair african-american never perm natural tried different hair dyer comb attachment would break come try dry hair product worth every penny love resin pick color product comb slide yet plan buy another one soon hair thick mixed race comb great con dryer kind loud trust care put hair price great seller receive product week happy,0.9817,0.025,0.613,0.362
9229,R15JQZWDJN05MX,5,featherweight,love blowdryer bit loud chi nano powerful seem effect drying time also would love stand biggie,0.9042,0.0,0.537,0.463
9230,R3AZISOE5XDGT7,5,best blow dryer ever own,hand best dryer ever own dryer ever use allows finish whole head without stop dryer stop least twice cool finish comb attachment sort skeptical hair coarse kinky comb attachment work like dream literally glide hair well comb attachment dryer ever use get angry think fact dryer around year idea type hair dryer exactly hair need find never purchase another hair dryer one,0.9522,0.069,0.603,0.328
9231,R3FY5S39S74P6M,5,great hairdryer,hairdryer perfect hunt hairdryer right wall like hotel bathroom i've month far please,0.8176,0.0,0.541,0.459
9232,R4768YMZZWGTY,5,pretty darn good,previous blow dryer ionic one last year remember brand really expensive high end think somewhere around new day heat finally go need replace time question anything ionic simply anyways find one use first time completely wet head impress can't even believe i'm sure ion charge old dryer gradually worn technology much well happier take minute completely dry style hair look amazing little frizz enhance shine blow dryer take like minute remington great watts power even low set hair get dry faster style perfectly also mention design really neat look feel heavy quality one precision extra part felt like make kind cheap course one four time expensive long one break anytime soon sure happy need add benefit ionic regular blow dryer find info anywhere net completely recommend product,0.9913,0.027,0.684,0.289
